registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-003789,2025-09-07,S3,15.5,11.1,atendido,preferente
TUR089-003790,2025-09-07,S1,9.3,8.0,atendido,ordinaria
TUR089-003791,2025-09-07,S2,3.9,6.1,atendido,preferente
TUR089-003792,2025-09-07,S3,10.7,,abandono,ordinaria
TUR089-003793,2025-09-07,S1,2.1,7.4,atendido,ordinaria
TUR089-003794,2025-09-08,S2,9.2,13.0,atendido,preferente
TUR089-003795,2025-09-08,S3,14.1,5.0,atendido,ordinaria
TUR089-003796,2025-09-08,S1,5.1,3.1,atendido,ordinaria
TUR089-003797,2025-09-08,S2,9.5,9.5,atendido,preferente
TUR089-003798,2025-09-08,S3,19.7,3.6,atendido,ordinaria
TUR089-003799,2025-09-08,S1,"15,2",5.9,atendido,ordinaria
TUR089-003800,2025-09-09,S2,7.5,4.2,atendido,ordinaria
TUR089-003801,2025-09-09,S3,25.4,10.3,atendido,preferente
TUR089-003802,2025-09-09,S1,5.9,6.1,atendido,preferente
TUR089-003803,2025-09-09,S2,4.5,15.2,atendido,preferente
TUR089-003804,2025-09-09,S3,29.4,9.0,atendido,ordinaria
TUR089-003805,2025-09-09,S1,5.3,17.6,atendido,ordinaria
TUR089-003806,2025-09-10,S2,16.2,5.3,atendido,ordinaria
TUR089-003807,2025-09-10,S3,7.1,11.6,atendido,ordinaria
TUR089-003808,2025-09-10,S1,7.6,7.2,atendido,ordinaria
TUR089-003809,2025-09-10,S2,13.9,8.5,atendido,ordinaria
TUR089-003810,2025-09-10,S3,9.1,11.9,atendido,ordinaria
TUR089-003811,2025-09-10,S1,23.4,3.7,atendido,ordinaria
TUR089-003812,2025-09-11,S2,9.3,10.9,atendido,preferente
TUR089-003813,2025-09-11,S3,43.2,3.2,atendido,ordinaria
TUR089-003814,2025-09-11,S1,8.1,7.4,atendido,ordinaria
TUR089-003815,2025-09-11,S2,23.2,3.4,atendido,ordinaria
TUR089-003816,2025-09-11,S3,8.7,,abandono,ordinaria
TUR089-003817,2025-09-11,S1,1.9,15.3,atendido,ordinaria
TUR089-003818,2025-09-12,S2,8.1,17.8,atendido,preferente
TUR089-003819,2025-09-12,S3,,7.3,atendido,ordinaria
TUR089-003820,2025-09-12,S1,4.5,11.3,atendido,preferente
TUR089-003821,2025-09-12,S2,14.1,,abandono,ordinaria
TUR089-003822,2025-09-12,S3,11.2,10.0,atendido,preferente
TUR089-003823,2025-09-12,S1,5.0,13.5,atendido,preferente
TUR089-003824,2025-09-13,S2,12.6,7.8,atendido,ordinaria
TUR089-003825,2025-09-13,S3,37.3,7.3,atendido,ordinaria
TUR089-003826,2025-09-13,S1,19.3,6.8,atendido,ordinaria
TUR089-003827,2025-09-13,S2,8.4,16.2,atendido,ordinaria
TUR089-003828,2025-09-13,S3,15.5,3.1,atendido,ordinaria
TUR089-003829,2025-09-13,S1,18.9,15.9,atendido,ordinaria
TUR089-003830,2025-09-13,S2,9.1,13.4,atendido,ordinaria
TUR089-003831,2025-09-14,S3,7.1,5.4,atendido,ordinaria
TUR089-003832,2025-09-14,S1,7.4,13.2,atendido,preferente
TUR089-003833,2025-09-14,S2,7.3,16.2,atendido,ordinaria
TUR089-003834,2025-09-14,S3,14.2,17.2,atendido,preferente
TUR089-003835,2025-09-14,S1,6.2,9.5,atendido,ordinaria
TUR089-003836,2025-09-14,S2,17.3,8.5,atendido,ordinaria
TUR089-003837,2025-09-15,S3,20.5,8.1,atendido,ordinaria
TUR089-003838,2025-09-15,S1,8.4,10.0,atendido,preferente
TUR089-003839,2025-09-15,S2,22.1,,abandono,preferente
TUR089-003840,2025-09-15,S3,11.2,16.2,atendido,ordinaria
TUR089-003841,2025-09-15,S1,8.8,9.0,atendido,ordinaria
TUR089-003842,2025-09-15,S2,32.8,9.0,atendido,ordinaria
TUR089-003843,2025-09-16,S3,12.1,11.6,atendido,ordinaria
TUR089-003844,2025-09-16,S1,9.6,15.6,atendido,preferente
TUR089-003845,2025-09-16,S2,2.8,8.7,atendido,ordinaria
TUR089-003846,2025-09-16,S3,7.8,3.6,atendido,ordinaria
TUR089-003847,2025-09-16,S1,19.0,14.1,atendido,preferente
TUR089-003848,2025-09-16,S2,13.6,4.0,atendido,ordinaria
TUR089-003849,2025-09-17,S3,21.8,,abandono,ordinaria
TUR089-003850,2025-09-17,S1,5.0,10.6,atendido,preferente
TUR089-003851,2025-09-17,S2,11.7,8.3,atendido,ordinaria
TUR089-003852,2025-09-17,S3,4.1,8.9,atendido,ordinaria
TUR089-003853,2025-09-17,S1,10.3,17.7,atendido,preferente
TUR089-003854,2025-09-17,S2,6.6,14.4,atendido,preferente
TUR089-003855,2025-09-18,S3,76.5,,abandono,ordinaria
TUR089-003856,2025-09-18,S1,4.2,6.0,atendido,ordinaria
TUR089-003857,2025-09-18,S2,9.6,6.7,atendido,ordinaria
TUR089-003858,2025-09-18,S3,15.0,13.3,atendido,ordinaria
TUR089-003859,2025-09-18,S1,6.5,12.7,atendido,preferente
TUR089-003860,2025-09-18,S2,4.3,3.7,atendido,preferente
TUR089-003861,2025-09-19,S3,12.0,10.0,atendido,ordinaria
TUR089-003862,2025-09-19,S1,2.5,15.0,atendido,ordinaria
TUR089-003863,2025-09-19,S2,11.7,16.9,atendido,preferente
TUR089-003864,2025-09-19,S3,16.9,9.8,atendido,preferente
TUR089-003865,2025-09-19,S1,7.4,15.2,atendido,ordinaria
TUR089-003866,2025-09-19,S2,12.0,16.2,atendido,ordinaria
TUR089-003867,2025-09-20,S3,6.7,4.7,atendido,ordinaria
TUR089-003868,2025-09-20,S1,6.4,7.4,atendido,ordinaria
TUR089-003869,2025-09-20,S2,7.8,8.1,atendido,ordinaria
TUR089-003870,2025-09-20,S3,17.3,5.8,atendido,ordinaria
TUR089-003871,2025-09-20,S1,15.8,,abandono,preferente
TUR089-003872,2025-09-20,S2,9.2,4.2,atendido,preferente
TUR089-003873,2025-09-20,S3,17.4,8.9,atendido,ordinaria
TUR089-003874,2025-09-21,S1,26.6,9.0,atendido,ordinaria
TUR089-003875,2025-09-21,S2,10.3,3.4,atendido,ordinaria
TUR089-003876,2025-09-21,S3,26.0,3.6,atendido,ordinaria
TUR089-003877,2025-09-21,S1,7.1,7.9,atendido,preferente
TUR089-003878,2025-09-21,S2,14.7,,abandono,preferente
TUR089-003879,2025-09-21,S3,21.9,7.9,atendido,preferente
TUR089-003880,2025-09-22,S1,3.0,5.7,atendido,preferente
TUR089-003881,2025-09-22,S2,17.6,3.2, ATENDIDO ,ordinaria
TUR089-003882,2025-09-22,S3,6.7,11.0,atendido,ordinaria
TUR089-003883,2025-09-22,S1,9.3,6.5,atendido,ordinaria
TUR089-003884,2025-09-22,S2,8.0,12.4,atendido,ordinaria
TUR089-003885,2025-09-22,S3,39.5,11.8,atendido,ordinaria
TUR089-003886,2025-09-23,S1,6.5,5.8,atendido,ordinaria
TUR089-003887,2025-09-23,S2,4.6,7.5,atendido,preferente
TUR089-003888,2025-09-23,S3,35.3,,abandono,preferente
TUR089-003889,2025-09-23,S1,17.2,5.0,atendido,preferente
TUR089-003890,2025-09-23,S2,20.2,10.2,atendido,ordinaria
TUR089-003891,2025-09-23,S3,19.0,10.4,atendido,ordinaria
TUR089-003892,2025-09-24,S1,1.7,6.3,atendido,preferente
TUR089-003893,2025-09-24,S2,14.6,11.0,atendido,ordinaria
TUR089-003894,2025-09-24,S3,15.6,16.9,atendido,ordinaria
TUR089-003895,2025-09-24,S1,15.4,11.4,atendido,ordinaria
TUR089-003896,2025-09-24,S2,13.4,11.2,atendido,ordinaria
TUR089-003897,2025-09-24,S3,13.6,16.6,atendido,ordinaria
TUR089-003898,2025-09-25,S1,3.1,13.0,atendido,preferente
TUR089-003899,2025-09-25,S2,8.1,7.0,atendido,ordinaria
TUR089-003900,2025-09-25,S3,19.2,,abandono,ordinaria
TUR089-003901,2025-09-25,S1,3.1,14.1,atendido,ordinaria
TUR089-003902,2025-09-25,S2,,6.6,atendido,ordinaria
TUR089-003903,2025-09-25,S3,8.4,,abandono,ordinaria
TUR089-003904,2025-09-26,S1,4.8,3.0,atendido,preferente
TUR089-003905,2025-09-26,S2,10.0,11.5,atendido,ordinaria
TUR089-003906,2025-09-26,S3,9.8,17.6,atendido,ordinaria
TUR089-003907,2025-09-26,S1,5.9,7.7,atendido,ordinaria
TUR089-003908,2025-09-26,S2,5.8,9.2,atendido,ordinaria
TUR089-003909,2025-09-26,S3,7.1,9.5,atendido,ordinaria
TUR089-003910,2025-09-26,S1,7.7,7.4,atendido,ordinaria
TUR089-003911,2025-09-27,S2,5.6,7.7,atendido,ordinaria
TUR089-003912,2025-09-27,S3,10.9,12.9,atendido,preferente
TUR089-003913,2025-09-27,S1,13.4,5.0,atendido,ordinaria
TUR089-003914,2025-09-27,S2,5.7,8.6,atendido,ordinaria
TUR089-003915,2025-09-27,S3,9.0,10.3,atendido,preferente
TUR089-003916,2025-09-27,S1,2.4,8.7,atendido,ordinaria
TUR089-003917,2025-09-28,S2,10.6,4.4,atendido,ordinaria
TUR089-003918,2025-09-28,S3,21.5,4.2,atendido,preferente
TUR089-003919,2025-09-28,S1,5.1,17.4,atendido,ordinaria
TUR089-003920,2025-09-28,S2,14.2,8.2,atendido,preferente
TUR089-003921,2025-09-28,S3,8.2,12.8,atendido,preferente
TUR089-003922,2025-09-28,S1,3.9,11.6,atendido,preferente
TUR089-003923,2025-09-29,S2,25.9,10.2,atendido,ordinaria
TUR089-003924,2025-09-29,S3,8.3,16.7,atendido,ordinaria
TUR089-003925,2025-09-29,S1,10.1,4.0,atendido,ordinaria
TUR089-003926,2025-09-29,S2,13.6,8.7,atendido,ordinaria
TUR089-003927,2025-09-29,S3,14.9,8.4,atendido,ordinaria
TUR089-003928,2025-09-29,S1,2.3,11.0,atendido,preferente
TUR089-003929,2025-09-30,S2,6.3,10.4,atendido,ordinaria
TUR089-003930,2025-09-30,S3,5.2,10.6,atendido,preferente
TUR089-003931,2025-09-30,S1,6.7,9.0,atendido,preferente
TUR089-003932,2025-09-30,S2,22.8,17.8,atendido,ordinaria
TUR089-003933,2025-09-30,S3,14.9,12.7,atendido,preferente
TUR089-003934,2025-09-30,S1,3.6,16.0,atendido,ordinaria
TUR089-003935,2025-10-01,S2,4.1,9.3,atendido,ordinaria
TUR089-003936,2025-10-01,S3,16.2,8.0,atendido,preferente
TUR089-003937,2025-10-01,S1,2.4,12.5,atendido,ordinaria
TUR089-003938,2025-10-01,S2,6.1,10.4,atendido,preferente
TUR089-003939,2025-10-01,S3,14.8,12.2,atendido,preferente
TUR089-003940,2025-10-01,S1,15.2,16.5,atendido,preferente
TUR089-003941,2025-10-02,S2,5.7,14.4,atendido,ordinaria
TUR089-003942,2025-10-02,S3,23.1,3.7,atendido,ordinaria
TUR089-003943,2025-10-02,S1,1.4,14.0,atendido,ordinaria
TUR089-003944,2025-10-02,S2,1.9,14.1,atendido,preferente
TUR089-003945,2025-10-02,S3,13.6,6.9,atendido,ordinaria
TUR089-003946,2025-10-02,S1,11.4,12.0,atendido,ordinaria
TUR089-003947,2025-10-03,S2,7.4,15.7,atendido,ordinaria
TUR089-003948,2025-10-03,S3,11.6,16.6,atendido,ordinaria
TUR089-003949,2025-10-03,S1,3.3,7.1,atendido,ordinaria
TUR089-003950,2025-10-03,S2,14.3,13.1,atendido,ordinaria
TUR089-003951,2025-10-03,S3,26.1,16.7,atendido,preferente
TUR089-003952,2025-10-03,S1,5.3,12.3,atendido,preferente
TUR089-003953,2025-10-03,S2,8.4,9.8,atendido,ordinaria
TUR089-003954,2025-10-04,S3,22.5,13.0,atendido,ordinaria
TUR089-003955,2025-10-04,S1,12.9,14.6,atendido,ordinaria
TUR089-003956,2025-10-04,S2,5.9,12.6,atendido,ordinaria
TUR089-003957,2025-10-04,S3,46.6,14.2,atendido,ordinaria
TUR089-003958,2025-10-04,S1,16.0,6.7,atendido,ordinaria
TUR089-003959,2025-10-04,S2,10.1,15.2,atendido,ordinaria
TUR089-003960,2025-10-05,S3,10.0,15.9,atendido,preferente
TUR089-003961,2025-10-05,S1,9.6,13.9,atendido,ordinaria
TUR089-003962,2025-10-05,S2,3.1,17.9,atendido,ordinaria
TUR089-003963,2025-10-05,S3,23.2,,abandono,preferente
TUR089-003964,2025-10-05,S1,5.5,17.5,atendido,ordinaria
TUR089-003965,2025-10-05,S2,12.1,5.6,atendido,ordinaria
TUR089-003966,2025-10-06,S3,11.6,15.6,atendido,ordinaria
TUR089-003967,2025-10-06,S1,9.3,10.0,atendido,ordinaria
TUR089-003968,2025-10-06,S2,5.6,8.2,atendido,ordinaria
TUR089-003969,2025-10-06,S3,13.0,10.1,atendido,ordinaria
TUR089-003970,2025-10-06,S1,5.4,13.8,atendido,preferente
TUR089-003971,2025-10-06,S2,9.2,13.7,atendido,ordinaria
TUR089-003972,2025-10-07,S3,21.7,16.6,atendido,ordinaria
TUR089-003973,2025-10-07,S1,12.4,,abandono,ordinaria
TUR089-003974,2025-10-07,S2,21.2,7.2,atendido,ordinaria
TUR089-003975,2025-10-07,S3,7.9,16.5,atendido,preferente
TUR089-003976,2025-10-07,S1,5.4,17.6,atendido,preferente
TUR089-003977,2025-10-07,S2,5.0,8.9,atendido,ordinaria
TUR089-003978,2025-10-08,S3,20.2,7.0, ATENDIDO ,ordinaria
TUR089-003979,2025-10-08,S1,5.1,6.2,atendido,ordinaria
TUR089-003980,2025-10-08,S2,16.0,11.9,atendido,ordinaria
TUR089-003981,2025-10-08,S3,6.8,4.9,atendido,preferente
TUR089-003982,2025-10-08,S1,11.6,16.2,atendido,ordinaria
TUR089-003983,2025-10-08,S2,8.7,16.5,atendido,ordinaria
TUR089-003984,2025-10-09,S3,4.7,15.1,atendido,preferente
TUR089-003985,2025-10-09,S1,,3.6,atendido,preferente
TUR089-003986,2025-10-09,S2,9.4,16.6,atendido,ordinaria
TUR089-003987,2025-10-09,S3,12.8,4.8,atendido,ordinaria
TUR089-003988,2025-10-09,S1,22.1,11.5,atendido,ordinaria
TUR089-003989,2025-10-09,S2,7.0,5.1,atendido,preferente
TUR089-003990,2025-10-09,S3,5.5,5.8,atendido,preferente
TUR089-003991,2025-10-10,S1,4.2,4.4,atendido,preferente
TUR089-003992,2025-10-10,S2,14.9,7.3,atendido,ordinaria
TUR089-003993,2025-10-10,S3,5.9,7.0,atendido,ordinaria
TUR089-003994,2025-10-10,S1,17.9,10.0,atendido,ordinaria
TUR089-003995,2025-10-10,S2,5.4,15.8,atendido,preferente
TUR089-003996,2025-10-10,S3,21.1,18.0,atendido,ordinaria
TUR089-003997,2025-10-11,S1,12.7,4.1,atendido,ordinaria
TUR089-003998,2025-10-11,S2,20.9,16.3,atendido,preferente
TUR089-003999,2025-10-11,S3,17.2,5.0,atendido,ordinaria
TUR089-004000,2025-10-11,S1,2.5,16.4,atendido,ordinaria
TUR089-004001,2025-10-11,S2,9.1,14.7,atendido,ordinaria
TUR089-004002,2025-10-11,S3,24.6,16.9,atendido,ordinaria
TUR089-004003,2025-10-12,S1,7.3,16.9,atendido,ordinaria
TUR089-004004,2025-10-12,S2,15.1,8.4,atendido,ordinaria
TUR089-004005,2025-10-12,S3,36.5,9.0,atendido,ordinaria
TUR089-004006,2025-10-12,S1,14.3,11.6,atendido,ordinaria
TUR089-004007,2025-10-12,S2,10.5,9.2,atendido,ordinaria
TUR089-004008,2025-10-12,S3,7.7,6.2,atendido,preferente
TUR089-004009,2025-10-13,S1,3.7,9.0,atendido,preferente
TUR089-004010,2025-10-13,S2,"4,2",9.5,atendido,ordinaria
TUR089-004011,2025-10-13,S3,17.9,10.1,atendido,ordinaria
TUR089-004012,2025-10-13,S1,18.7,5.6,atendido,ordinaria
TUR089-004013,2025-10-13,S2,11.4,14.5,atendido,ordinaria
TUR089-004014,2025-10-13,S3,2.6,16.2,atendido,preferente
TUR089-004015,2025-10-14,S1,12.2,12.1,atendido,preferente
TUR089-004016,2025-10-14,S2,12.9,15.3,atendido,ordinaria
TUR089-004017,2025-10-14,S3,5.6,4.0,atendido,ordinaria
TUR089-004018,2025-10-14,S1,11.0,15.2,atendido,ordinaria
TUR089-004019,2025-10-14,S2,17.1,,abandono,ordinaria
TUR089-004020,2025-10-14,S3,6.8,16.2,atendido,preferente
TUR089-004021,2025-10-15,S1,11.4,8.7,atendido,preferente
TUR089-004022,2025-10-15,S2,7.4,16.0,atendido,preferente
TUR089-004023,2025-10-15,S3,13.4,15.5,atendido,preferente
TUR089-004024,2025-10-15,S1,3.1,17.8,atendido,preferente
TUR089-004025,2025-10-15,S2,7.5,9.9,atendido,preferente
TUR089-004026,2025-10-15,S3,25.6,3.3,atendido,ordinaria
TUR089-004027,2025-10-16,S1,9.3,13.2,atendido,ordinaria
TUR089-004028,2025-10-16,S2,6.7,,abandono,ordinaria
TUR089-004029,2025-10-16,S3,6.7,8.6,atendido,preferente
TUR089-004030,2025-10-16,S1,4.6,8.9,atendido,preferente
TUR089-004031,2025-10-16,S2,13.8,8.1,atendido,ordinaria
TUR089-004032,2025-10-16,S3,27.9,13.9,atendido,preferente
TUR089-004033,2025-10-16,S1,2.3,3.3,atendido,preferente
TUR089-004034,2025-10-17,S2,20.0,8.2,atendido,ordinaria
TUR089-004035,2025-10-17,S3,5.0,12.7,atendido,ordinaria
TUR089-004036,2025-10-17,S1,3.5,7.4,atendido,ordinaria
TUR089-004037,2025-10-17,S2,3.6,11.9,atendido,ordinaria
TUR089-004038,2025-10-17,S3,13.2,8.6,atendido,preferente
TUR089-004039,2025-10-17,S1,6.8,13.4,atendido,ordinaria
TUR089-004040,2025-10-18,S2,34.7,,abandono,ordinaria
TUR089-004041,2025-10-18,S3,15.2,11.7,atendido,ordinaria
TUR089-004042,2025-10-18,S1,6.8,13.1,atendido,ordinaria
TUR089-004043,2025-10-18,S2,5.2,10.1,atendido,preferente
TUR089-004044,2025-10-18,S3,5.7,16.1,atendido,preferente
TUR089-004045,2025-10-18,S1,6.2,5.5,atendido,ordinaria
TUR089-004046,2025-10-19,S2,8.3,7.3,atendido,preferente
TUR089-004047,2025-10-19,S3,11.3,7.7,atendido,preferente
TUR089-004048,2025-10-19,S1,8.8,13.5,atendido,ordinaria
TUR089-004049,2025-10-19,S2,4.0,9.2,atendido,ordinaria
TUR089-004050,2025-10-19,S3,16.8,15.5,atendido,ordinaria
TUR089-004051,2025-10-19,S1,19.8,12.3,atendido,ordinaria
TUR089-004052,2025-10-20,S2,6.2,4.3,atendido,preferente
TUR089-004053,2025-10-20,S3,17.5,,abandono,ordinaria
TUR089-004054,2025-10-20,S1,8.9,5.5,atendido,ordinaria
TUR089-004055,2025-10-20,S2,9.0,5.9,atendido,ordinaria
TUR089-004056,2025-10-20,S3,14.5,14.9,atendido,ordinaria
TUR089-004057,2025-10-20,S1,1.8,3.1,atendido,preferente
TUR089-004058,2025-10-21,S2,12.6,13.5,atendido,ordinaria
TUR089-004059,2025-10-21,S3,9.3,15.1,atendido,ordinaria
TUR089-004060,2025-10-21,S1,21.0,8.8,atendido,ordinaria
TUR089-004061,2025-10-21,S2,5.2,17.4,atendido,ordinaria
TUR089-004062,2025-10-21,S3,8.3,4.1,atendido,preferente
TUR089-004063,2025-10-21,S1,5.8,8.3,atendido,preferente
TUR089-004064,2025-10-22,S2,6.4,10.3,atendido,ordinaria
TUR089-004065,2025-10-22,S3,7.6,13.1,atendido,ordinaria
TUR089-004066,2025-10-22,S1,13.5,17.9,atendido,ordinaria
TUR089-004067,2025-10-22,S2,6.0,7.0,atendido,preferente
TUR089-004068,2025-10-22,S3,,15.0,atendido,ordinaria
TUR089-004069,2025-10-22,S1,11.1,8.9,atendido,ordinaria
TUR089-004070,2025-10-22,S2,37.6,10.1,atendido,preferente
TUR089-004071,2025-10-23,S3,18.0,17.0,atendido,preferente
TUR089-004072,2025-10-23,S1,15.3,11.4,atendido,ordinaria
TUR089-004073,2025-10-23,S2,3.8,15.8,atendido,ordinaria
TUR089-004074,2025-10-23,S3,7.0,17.4,atendido,preferente
TUR089-004075,2025-10-23,S1,19.3,16.5, ATENDIDO ,ordinaria
TUR089-004076,2025-10-23,S2,5.1,17.4,atendido,ordinaria
TUR089-004077,2025-10-24,S3,9.5,7.6,atendido,preferente
TUR089-004078,2025-10-24,S1,9.6,12.0,atendido,ordinaria
TUR089-004079,2025-10-24,S2,10.2,10.5,atendido,preferente
TUR089-004080,2025-10-24,S3,3.8,6.4,atendido,preferente
TUR089-004081,2025-10-24,S1,1.4,15.0,atendido,ordinaria
TUR089-004082,2025-10-24,S2,7.4,11.4,atendido,ordinaria
TUR089-004083,2025-10-25,S3,9.2,9.9,atendido,preferente
TUR089-004084,2025-10-25,S1,5.1,8.6,atendido,preferente
TUR089-004085,2025-10-25,S2,25.8,,abandono,ordinaria
TUR089-004086,2025-10-25,S3,8.2,3.5,atendido,preferente
TUR089-004087,2025-10-25,S1,15.8,15.3,atendido,ordinaria
TUR089-004088,2025-10-25,S2,13.5,11.3,atendido,preferente
TUR089-004089,2025-10-26,S3,14.2,15.9,atendido,preferente
TUR089-004090,2025-10-26,S1,10.0,8.5,atendido,ordinaria
TUR089-004091,2025-10-26,S2,4.9,5.5,atendido,ordinaria
TUR089-004092,2025-10-26,S3,2.9,16.0,atendido,ordinaria
TUR089-004093,2025-10-26,S1,4.7,6.9,atendido,ordinaria
TUR089-004094,2025-10-26,S2,22.3,15.4,atendido,preferente
TUR089-004095,2025-10-27,S3,15.9,11.9,atendido,ordinaria
TUR089-004096,2025-10-27,S1,11.5,6.1,atendido,ordinaria
TUR089-004097,2025-10-27,S2,9.4,11.1,atendido,ordinaria
TUR089-004098,2025-10-27,S3,25.0,,abandono,ordinaria
TUR089-004099,2025-10-27,S1,6.5,10.8,atendido,preferente
TUR089-004100,2025-10-27,S2,1.2,11.2,atendido,preferente
TUR089-004101,2025-10-28,S3,9.3,15.3,atendido,preferente
TUR089-004102,2025-10-28,S1,10.0,10.3,atendido,ordinaria
TUR089-004103,2025-10-28,S2,8.4,5.7,atendido,preferente
TUR089-004104,2025-10-28,S3,43.3,14.5,atendido,ordinaria
TUR089-004105,2025-10-28,S1,2.9,12.4,atendido,preferente
TUR089-004106,2025-10-28,S2,5.6,3.2,atendido,ordinaria
TUR089-004107,2025-10-28,S3,11.0,3.5,atendido,ordinaria
TUR089-004108,2025-10-29,S1,18.5,3.4,atendido,ordinaria
TUR089-004109,2025-10-29,S2,4.1,5.4,atendido,preferente
TUR089-004110,2025-10-29,S3,6.8,6.3,atendido,ordinaria
TUR089-004111,2025-10-29,S1,7.9,17.6,atendido,ordinaria
TUR089-004112,2025-10-29,S2,8.2,10.4,atendido,ordinaria
TUR089-004113,2025-10-29,S3,14.6,12.7,atendido,ordinaria
TUR089-004114,2025-10-30,S1,5.2,13.5,atendido,ordinaria
TUR089-004115,2025-10-30,S2,14.5,12.2,atendido,ordinaria
TUR089-004116,2025-10-30,S3,23.9,9.2,atendido,preferente
TUR089-004117,2025-10-30,S1,18.3,11.8,atendido,ordinaria
TUR089-004118,2025-10-30,S2,7.9,8.9,atendido,ordinaria
TUR089-004119,2025-10-30,S3,8.4,11.7,atendido,ordinaria
TUR089-004120,2025-10-31,S1,5.8,17.0,atendido,preferente
TUR089-004121,2025-10-31,S2,9.9,18.0,atendido,ordinaria
TUR089-004122,2025-10-31,S3,8.9,11.4,atendido,ordinaria
TUR089-004123,2025-10-31,S1,1.4,14.2,atendido,preferente
TUR089-004124,2025-10-31,S2,14.4,10.6,atendido,ordinaria
TUR089-004125,2025-10-31,S3,8.5,13.6,atendido,ordinaria
TUR089-004126,2025-11-01,S1,2.2,14.3,atendido,ordinaria
TUR089-004127,2025-11-01,S2,9.9,11.1,atendido,preferente
TUR089-004128,2025-11-01,S3,6.8,12.9,atendido,ordinaria
TUR089-004129,2025-11-01,S1,20.7,15.4,atendido,ordinaria
TUR089-004130,2025-11-01,S2,7.3,8.2,atendido,preferente
TUR089-004131,2025-11-01,S3,10.7,16.7,atendido,preferente
TUR089-004132,2025-11-02,S1,13.2,13.1,atendido,ordinaria
TUR089-004133,2025-11-02,S2,3.7,6.4,atendido,ordinaria
TUR089-004134,2025-11-02,S3,5.4,14.7,atendido,preferente
TUR089-004135,2025-11-02,S1,19.0,3.5,atendido,preferente
TUR089-004136,2025-11-02,S2,11.8,5.0,atendido,ordinaria
TUR089-004137,2025-11-02,S3,23.9,,abandono,preferente
TUR089-004138,2025-11-03,S1,5.2,11.5,atendido,preferente
TUR089-004139,2025-11-03,S2,3.6,10.1,atendido,ordinaria
TUR089-004140,2025-11-03,S3,3.8,14.4,atendido,preferente
TUR089-004141,2025-11-03,S1,34.5,,abandono,ordinaria
TUR089-004142,2025-11-03,S2,13.6,5.3,atendido,ordinaria
TUR089-004143,2025-11-03,S3,3.0,5.5,atendido,ordinaria
TUR089-004144,2025-11-04,S1,15.5,16.7,atendido,ordinaria
TUR089-004145,2025-11-04,S2,5.9,6.8,atendido,ordinaria
TUR089-004146,2025-11-04,S3,3.8,7.4,atendido,ordinaria
TUR089-004147,2025-11-04,S1,15.3,14.5,atendido,preferente
TUR089-004148,2025-11-04,S2,1.4,9.4,atendido,preferente
TUR089-004149,2025-11-04,S3,11.6,13.3,atendido,preferente
TUR089-004150,2025-11-04,S1,11.8,16.4,atendido,ordinaria
TUR089-004151,2025-11-05,S2,,6.4,atendido,ordinaria
TUR089-004152,2025-11-05,S3,13.0,11.4,atendido,preferente
TUR089-004153,2025-11-05,S1,9.0,17.9,atendido,preferente
TUR089-004154,2025-11-05,S2,10.1,5.9,atendido,ordinaria
TUR089-004155,2025-11-05,S3,11.0,4.7,atendido,preferente
TUR089-004156,2025-11-05,S1,15.0,11.5,atendido,ordinaria
TUR089-004157,2025-11-06,S2,12.3,13.2,atendido,ordinaria
TUR089-004158,2025-11-06,S3,9.3,17.6,atendido,ordinaria
TUR089-004159,2025-11-06,S1,6.7,17.2,atendido,preferente
TUR089-004160,2025-11-06,S2,5.8,10.2,atendido,ordinaria
TUR089-004161,2025-11-06,S3,9.1,12.5,atendido,preferente
TUR089-004162,2025-11-06,S1,17.0,11.0,atendido,ordinaria
TUR089-004163,2025-11-07,S2,10.7,9.1,atendido,ordinaria
TUR089-004164,2025-11-07,S3,22.5,16.4,atendido,ordinaria
TUR089-004165,2025-11-07,S1,2.1,12.2,atendido,ordinaria
TUR089-004166,2025-11-07,S2,11.8,7.1,atendido,ordinaria
TUR089-004167,2025-11-07,S3,11.2,3.5,atendido,preferente
TUR089-004168,2025-11-07,S1,8.9,12.1,atendido,ordinaria
TUR089-004169,2025-11-08,S2,2.4,16.8,atendido,preferente
TUR089-004170,2025-11-08,S3,39.2,5.6,atendido,ordinaria
TUR089-004171,2025-11-08,S1,6.0,17.7,atendido,ordinaria
TUR089-004172,2025-11-08,S2,9.7,8.5, ATENDIDO ,preferente
TUR089-004173,2025-11-08,S3,9.1,10.4,atendido,ordinaria
TUR089-004174,2025-11-08,S1,8.7,13.1,atendido,ordinaria
TUR089-004175,2025-11-09,S2,4.5,11.9,atendido,preferente
TUR089-004176,2025-11-09,S3,13.3,16.7,atendido,preferente
TUR089-004177,2025-11-09,S1,8.2,13.5,atendido,ordinaria
TUR089-004178,2025-11-09,S2,9.4,15.0,atendido,preferente
TUR089-004179,2025-11-09,S3,9.0,16.2,atendido,preferente
TUR089-004180,2025-11-09,S1,7.5,7.3,atendido,ordinaria
TUR089-004181,2025-11-10,S2,9.7,,abandono,ordinaria
TUR089-004182,2025-11-10,S3,7.1,9.5,atendido,preferente
TUR089-004183,2025-11-10,S1,3.2,10.0,atendido,preferente
TUR089-004184,2025-11-10,S2,9.1,4.8,atendido,ordinaria
TUR089-004185,2025-11-10,S3,11.4,5.2,atendido,preferente
